index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
50,renal column,Ascending Thin Limb,CL:1001107,4.6397,-0.0669127,0.279646,-0.117302,#8B68EB,sphere
51,renal column,Ascending Thin Limb,CL:1001107,4.6397,-0.0677161,0.25102,-0.0844264,#8B68EB,sphere
52,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0801734,0.261866,-0.0973931,#507AED,sphere
53,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0919538,0.236395,-0.102208,#507AED,sphere
54,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0631084,0.278162,-0.110202,#507AED,sphere
55,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0607714,0.255429,-0.100462,#507AED,sphere
56,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0880628,0.25794,-0.0965181,#507AED,sphere
57,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0725788,0.23054,-0.0815568,#507AED,sphere
58,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0743934,0.245475,-0.0925671,#507AED,sphere
59,renal column,Connecting Tubule,CL:1000768,7.6165,-0.0731674,0.261579,-0.105466,#507AED,sphere
60,renal column,Descending Thin Limb Type 2,CL:4030013,5.1837,-0.0651008,0.253682,-0.0941498,#E5E368,sphere
61,renal column,Descending Thin Limb Type 2,CL:4030013,5.1837,-0.0793773,0.23629,-0.108695,#E5E368,sphere
62,renal column,Descending Thin Limb Type 2,CL:4030013,5.1837,-0.0959106,0.22797,-0.0985688,#E5E368,sphere
63,renal column,Descending Thin Limb Type 2,CL:4030013,5.1837,-0.0886996,0.244599,-0.0924212,#E5E368,sphere
64,renal column,Descending Thin Limb Type 2,CL:4030013,5.1837,-0.0510884,0.277118,-0.118924,#E5E368,sphere
65,renal column,Descending Thin Limb Type 2,CL:4030013,5.1837,-0.08413,0.215761,-0.0931772,#E5E368,sphere
66,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0663587,0.239406,-0.0811198,#F4A42C,sphere
67,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0697021,0.229038,-0.0791095,#F4A42C,sphere
68,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0709068,0.249873,-0.095259,#F4A42C,sphere
69,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0727688,0.225797,-0.093767,#F4A42C,sphere
70,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0648611,0.244781,-0.0933963,#F4A42C,sphere
71,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0438061,0.275302,-0.103069,#E154D8,sphere
72,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0891869,0.225805,-0.0798841,#E154D8,sphere
73,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0625386,0.273297,-0.100019,#E154D8,sphere
74,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0881491,0.259774,-0.102398,#E154D8,sphere
75,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0679411,0.243864,-0.101582,#E154D8,sphere
76,renal column,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0639125,0.25739,-0.0819304,#CD8490,sphere
77,renal column,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0840532,0.257671,-0.112723,#CD8490,sphere
78,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0666207,0.264562,-0.0950869,#9192BA,sphere
79,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0763888,0.272489,-0.122705,#9192BA,sphere
80,renal column,Parietal Epithelial,CL:1000452,1.704,-0.0693987,0.261268,-0.0926911,#9192BA,sphere
81,renal column,Cortical Collecting Duct Intercalated Type A,CL:1000715,1.4165,-0.0708702,0.263859,-0.0936868,#9192BA,sphere
82,renal column,Cortical Collecting Duct Principal,CL:1000714,4.4652,-0.0750902,0.220881,-0.0835673,#DF4B40,sphere
83,renal column,Fibroblast,CL:0000057,1.8169,-0.0755644,0.23393,-0.0766843,#9192BA,sphere
84,renal column,T,CL:0000084,0.1848,-0.0743205,0.268524,-0.116777,#9192BA,sphere
85,renal column,B,CL:0000236,0.4414,-0.0738733,0.254909,-0.101748,#9192BA,sphere
86,renal column,Mesangial,CL:0000650,0.5132,-0.0954406,0.246567,-0.0912744,#9192BA,sphere
87,renal column,Descending Thin Limb Type 3,CL:4030014,1.2626,-0.0695507,0.236364,-0.0992828,#9192BA,sphere
88,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0672963,0.288638,-0.108938,#51E1E9,sphere
89,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0936351,0.227881,-0.11765,#51E1E9,sphere
90,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.100663,0.256502,-0.0882703,#51E1E9,sphere
91,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0726233,0.205817,-0.0759688,#51E1E9,sphere
92,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0993448,0.259943,-0.112278,#51E1E9,sphere
93,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0814486,0.227365,-0.122283,#51E1E9,sphere
94,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.100456,0.25597,-0.111801,#51E1E9,sphere
95,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0441752,0.264617,-0.116194,#51E1E9,sphere
96,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0874725,0.256146,-0.129358,#51E1E9,sphere
97,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0803006,0.239969,-0.0664305,#51E1E9,sphere
98,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0915837,0.269073,-0.0928251,#51E1E9,sphere
99,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0739777,0.209404,-0.101448,#51E1E9,sphere
100,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0767621,0.210228,-0.105541,#51E1E9,sphere
101,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0964057,0.214143,-0.0725755,#51E1E9,sphere
102,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0918768,0.271739,-0.105961,#51E1E9,sphere
103,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0845763,0.199905,-0.0904395,#51E1E9,sphere
104,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0663078,0.229329,-0.0710203,#51E1E9,sphere
105,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0555618,0.281278,-0.130188,#51E1E9,sphere
106,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0552775,0.262444,-0.0821269,#51E1E9,sphere
107,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0744185,0.210701,-0.104003,#51E1E9,sphere
108,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0596153,0.246771,-0.079033,#51E1E9,sphere
109,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0720221,0.209026,-0.0975912,#51E1E9,sphere
110,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0846561,0.214804,-0.0665828,#51E1E9,sphere
111,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0423403,0.292135,-0.114767,#51E1E9,sphere
112,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0654906,0.269107,-0.0780796,#51E1E9,sphere
113,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0712493,0.285195,-0.104773,#51E1E9,sphere
114,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0701263,0.208546,-0.0750002,#51E1E9,sphere
115,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0997135,0.206809,-0.0863404,#51E1E9,sphere
116,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0776811,0.247779,-0.0690029,#51E1E9,sphere
117,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0619613,0.260083,-0.128884,#51E1E9,sphere
118,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0532494,0.276291,-0.128165,#51E1E9,sphere
119,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0842971,0.279932,-0.112302,#51E1E9,sphere
120,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0570957,0.236715,-0.113416,#51E1E9,sphere
121,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0924098,0.265367,-0.124662,#51E1E9,sphere
122,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.090707,0.227125,-0.11938,#51E1E9,sphere
123,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0789438,0.284508,-0.118708,#51E1E9,sphere
124,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0472075,0.262564,-0.0913548,#51E1E9,sphere
125,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0568716,0.229794,-0.10338,#51E1E9,sphere
126,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.102209,0.256119,-0.0949963,#51E1E9,sphere
127,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0953973,0.204875,-0.0789656,#51E1E9,sphere
128,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0456622,0.254564,-0.0947188,#51E1E9,sphere
129,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.28,-0.0733112,0.2754,-0.0869514,#51E1E9,sphere
130,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0729927,0.259569,-0.073827,#F4A42C,sphere
131,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0679842,0.253423,-0.0723946,#F4A42C,sphere
132,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0638706,0.215448,-0.0966743,#F4A42C,sphere
133,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0795564,0.276311,-0.0928834,#F4A42C,sphere
134,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0758134,0.239098,-0.0676179,#F4A42C,sphere
135,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0519704,0.241418,-0.107867,#F4A42C,sphere
136,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0575833,0.222302,-0.077479,#F4A42C,sphere
137,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0793889,0.265458,-0.133767,#F4A42C,sphere
138,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0999281,0.208151,-0.0836116,#F4A42C,sphere
139,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0438922,0.254608,-0.10762,#F4A42C,sphere
140,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0791157,0.236244,-0.0663884,#F4A42C,sphere
141,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0793556,0.236974,-0.1262,#F4A42C,sphere
142,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0799586,0.246101,-0.0684909,#F4A42C,sphere
143,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0620069,0.230593,-0.0722906,#F4A42C,sphere
144,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0878975,0.236119,-0.0663345,#F4A42C,sphere
145,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0432176,0.267619,-0.116348,#F4A42C,sphere
146,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0739594,0.269077,-0.133855,#F4A42C,sphere
147,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0391856,0.280136,-0.0971846,#F4A42C,sphere
148,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0770874,0.221001,-0.0665959,#F4A42C,sphere
149,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0700429,0.221316,-0.114317,#F4A42C,sphere
150,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.10143,0.255724,-0.0880072,#F4A42C,sphere
151,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0582241,0.225801,-0.10084,#F4A42C,sphere
152,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0994209,0.241808,-0.0738461,#F4A42C,sphere
153,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.076277,0.201907,-0.0848985,#F4A42C,sphere
154,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.0857662,0.204853,-0.101601,#F4A42C,sphere
155,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7516,-0.064916,0.291235,-0.112696,#F4A42C,sphere
156,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0702218,0.205624,-0.0797446,#E154D8,sphere
157,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0573304,0.26086,-0.126784,#E154D8,sphere
158,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0419649,0.27897,-0.118427,#E154D8,sphere
159,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0742591,0.233326,-0.0682707,#E154D8,sphere
160,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0930175,0.204643,-0.099987,#E154D8,sphere
161,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0673589,0.233076,-0.121533,#E154D8,sphere
162,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0722269,0.277473,-0.090891,#E154D8,sphere
163,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.070535,0.210788,-0.100079,#E154D8,sphere
164,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0385968,0.282558,-0.113576,#E154D8,sphere
165,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0865415,0.277858,-0.112653,#E154D8,sphere
166,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0888586,0.201928,-0.077226,#E154D8,sphere
167,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0913696,0.233056,-0.0673442,#E154D8,sphere
168,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0631103,0.226177,-0.111973,#E154D8,sphere
169,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3804,-0.0893923,0.218194,-0.115576,#E154D8,sphere
170,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.086766,0.237102,-0.124379,#507AED,sphere
171,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0435354,0.282183,-0.121392,#507AED,sphere
172,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.079665,0.2835,-0.11363,#507AED,sphere
173,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0793607,0.252762,-0.0699204,#507AED,sphere
174,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0707914,0.241074,-0.0696004,#507AED,sphere
175,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0693446,0.283216,-0.099888,#507AED,sphere
176,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0746233,0.205883,-0.0956742,#507AED,sphere
177,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.077534,0.205916,-0.0986657,#507AED,sphere
178,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0461086,0.248736,-0.102853,#507AED,sphere
179,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0950045,0.203157,-0.0946002,#507AED,sphere
180,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.10417,0.251408,-0.088319,#507AED,sphere
181,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.100914,0.251334,-0.0805213,#507AED,sphere
182,kidney capsule,Connecting Tubule,CL:1000768,7.6165,-0.0711614,0.204677,-0.084191,#507AED,sphere
183,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0936073,0.268856,-0.10049,#8B68EB,sphere
184,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0805098,0.218911,-0.116717,#8B68EB,sphere
185,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0676853,0.237246,-0.123859,#8B68EB,sphere
186,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0927489,0.245207,-0.122753,#8B68EB,sphere
187,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0535016,0.253926,-0.12074,#8B68EB,sphere
188,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0688778,0.223971,-0.116023,#8B68EB,sphere
189,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0726179,0.206966,-0.0952032,#8B68EB,sphere
190,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0820843,0.257213,-0.0722067,#8B68EB,sphere
191,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0421945,0.285392,-0.0988452,#8B68EB,sphere
192,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0501281,0.243018,-0.101889,#8B68EB,sphere
193,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.0598394,0.247183,-0.0780487,#8B68EB,sphere
194,kidney capsule,Ascending Thin Limb,CL:1001107,4.6397,-0.101442,0.242038,-0.112995,#8B68EB,sphere
195,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0906579,0.256758,-0.127633,#CD8490,sphere
196,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.106597,0.245055,-0.0969386,#CD8490,sphere
197,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.105764,0.236172,-0.103328,#CD8490,sphere
198,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0396729,0.273023,-0.112286,#CD8490,sphere
199,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0920512,0.270728,-0.101631,#CD8490,sphere
200,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0824129,0.259704,-0.0737532,#CD8490,sphere
201,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0873768,0.199287,-0.0890742,#CD8490,sphere
202,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.102926,0.214671,-0.0960289,#CD8490,sphere
203,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.0855506,0.199207,-0.0859018,#CD8490,sphere
204,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8148,-0.080656,0.202095,-0.0764706,#CD8490,sphere
205,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.102989,0.215994,-0.100253,#9192BA,sphere
206,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0880558,0.266633,-0.0817734,#9192BA,sphere
207,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0468117,0.255017,-0.112774,#9192BA,sphere
208,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0740679,0.203418,-0.0797418,#9192BA,sphere
209,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.103044,0.213965,-0.0914884,#9192BA,sphere
210,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0817253,0.24389,-0.0672442,#9192BA,sphere
211,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0892643,0.254623,-0.127658,#9192BA,sphere
212,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0762503,0.279867,-0.098336,#9192BA,sphere
213,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.09184,0.202522,-0.0786332,#9192BA,sphere
214,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4636,-0.0472235,0.246906,-0.103567,#9192BA,sphere
215,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0385377,0.270086,-0.108159,#9192BA,sphere
216,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0729984,0.210629,-0.0709416,#9192BA,sphere
217,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0678659,0.289261,-0.112737,#9192BA,sphere
218,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0799979,0.233975,-0.124831,#9192BA,sphere
219,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9957,-0.0914028,0.220973,-0.0677341,#9192BA,sphere
